latitude,longitude,datetime,Wildfire,pr,rmax,rmin,sph,srad,tmmn,tmmx,vs,bi,fm100,fm1000,erc,etr,pet,vpd
33.1398059991359,-110.122664,2025-02-07,Yes,0.0,49.6,6.4,0.00236,180.4,275.8,299.3,2.7,63.0,6.2,7.5,82.0,6.4,4.1,1.72
33.1398059991359,-110.122664,2025-02-08,Yes,0.0,62.5,10.6,0.00319,181.7,276.4,298.8,2.4,57.0,6.7,7.6,80.0,5.6,3.7,1.56
33.1398059991359,-110.122664,2025-02-09,Yes,0.0,57.3,10.1,0.00308,162.2,277.3,298.8,2.9,61.0,6.9,7.6,79.0,6.3,4.1,1.61
33.1398059991359,-110.122664,2025-02-10,Yes,0.0,61.8,14.5,0.00382,126.6,279.2,298.0,3.5,63.0,7.2,7.6,77.0,6.5,4.2,1.48
33.1398059991359,-110.122664,2025-02-11,Yes,0.0,71.5,18.9,0.0038,183.0,276.8,294.5,4.8,72.0,8.0,7.7,75.0,6.6,4.3,1.11
33.1398059991359,-110.122664,2025-02-12,Yes,0.0,71.8,21.5,0.003,113.9,273.4,289.1,3.7,59.0,8.6,7.8,72.0,4.5,2.9,0.77
33.2896169991339,-110.43375,2025-01-01,Yes,0.0,46.5,8.8,0.00191,145.1,272.8,291.9,2.0,50.0,8.4,8.6,73.0,3.7,2.3,1.1
33.2896169991339,-110.43375,2025-01-02,Yes,0.0,34.5,4.4,0.00149,144.1,273.8,294.1,2.6,59.0,7.2,8.4,77.0,5.0,3.1,1.34
33.2896169991339,-110.43375,2025-01-03,Yes,0.0,30.5,4.1,0.00158,142.2,276.5,295.5,3.5,69.0,6.3,8.2,80.0,6.5,3.9,1.51
33.2896169991339,-110.43375,2025-01-04,Yes,0.0,37.9,6.0,0.00171,146.0,274.3,293.7,4.2,75.0,6.0,8.0,81.0,6.7,4.0,1.29
33.2896169991339,-110.43375,2025-01-05,Yes,0.0,43.2,9.8,0.00179,145.8,273.0,289.8,2.0,54.0,6.0,8.0,80.0,3.5,2.2,0.98
33.2896169991339,-110.43375,2025-01-06,Yes,0.0,35.1,7.6,0.00152,147.3,273.8,289.8,3.1,65.0,5.7,7.8,82.0,4.8,2.9,1.04
33.2896169991339,-110.43375,2025-01-07,Yes,0.0,28.8,8.8,0.00157,118.9,277.3,288.9,3.4,67.0,5.4,7.7,82.0,5.1,3.1,1.07
33.2896169991339,-110.43375,2025-01-08,Yes,0.0,54.6,19.0,0.00201,54.3,271.2,284.2,8.0,93.0,6.2,7.6,76.0,5.4,3.3,0.62
33.2896169991339,-110.43375,2025-01-09,Yes,0.0,55.5,20.8,0.002,128.0,270.9,283.1,3.8,63.0,6.9,7.6,76.0,3.5,2.3,0.57
33.2896169991339,-110.43375,2025-01-10,Yes,0.0,57.8,16.6,0.00187,151.5,269.4,284.7,2.4,54.0,7.3,7.7,77.0,3.0,1.9,0.63
33.2896169991339,-110.43375,2025-01-11,Yes,0.0,49.7,9.3,0.00156,151.7,269.1,288.2,2.2,55.0,7.1,7.6,79.0,3.5,2.2,0.85
33.2896169991339,-110.43375,2025-01-12,Yes,0.0,42.1,8.2,0.00131,154.0,269.1,286.7,2.8,62.0,6.8,7.6,81.0,3.9,2.5,0.81
33.2896169991339,-110.43375,2025-01-13,Yes,0.0,45.2,9.5,0.00136,155.2,268.6,285.9,2.4,58.0,6.6,7.6,81.0,3.4,2.2,0.75
34.660649999117,-118.00523,2025-01-01,No,0.0,61.8,11.5,0.00203,136.0,269.6,289.6,2.0,43.0,12.0,9.8,61.0,3.2,2.0,0.87
34.660649999117,-118.00523,2025-01-02,No,0.0,58.0,10.5,0.002,136.7,270.3,290.3,2.5,48.0,10.7,9.8,64.0,3.8,2.4,0.93
34.660649999117,-118.00523,2025-01-03,No,0.0,40.6,7.4,0.00193,118.9,275.0,293.2,4.6,66.0,9.1,9.7,68.0,6.7,4.1,1.24
34.660649999117,-118.00523,2025-01-04,No,0.0,79.4,23.6,0.00316,138.1,272.1,288.2,4.4,58.0,10.1,9.9,62.0,4.1,2.6,0.66
34.660649999117,-118.00523,2025-01-05,No,0.0,55.0,10.2,0.00195,130.0,270.7,290.2,3.9,59.0,9.3,9.7,66.0,5.1,3.1,0.94
34.660649999117,-118.00523,2025-01-06,No,0.0,64.5,9.8,0.00246,139.3,271.6,294.4,2.9,54.0,9.0,9.5,68.0,4.9,3.0,1.17
34.660649999117,-118.00523,2025-01-07,No,0.0,49.9,21.2,0.00282,136.9,277.3,287.8,11.1,104.0,8.6,9.3,67.0,7.4,4.5,0.82
34.660649999117,-118.00523,2025-01-08,No,0.0,53.4,10.9,0.00173,143.1,269.5,287.7,10.8,110.0,8.3,9.3,70.0,7.5,4.6,0.8
34.660649999117,-118.00523,2025-01-09,No,0.0,44.6,4.5,0.00127,145.3,267.9,290.5,8.8,104.0,7.5,9.2,73.0,8.6,5.2,1.01
34.660649999117,-118.00523,2025-01-10,No,0.0,34.8,6.0,0.00136,144.8,272.4,289.4,5.6,81.0,6.7,9.1,75.0,6.7,4.1,1.01
34.660649999117,-118.00523,2025-01-11,No,0.0,48.3,8.0,0.00158,145.9,269.7,289.3,6.7,89.0,6.6,9.0,75.0,6.9,4.2,0.92
34.660649999117,-118.00523,2025-01-12,No,0.0,56.8,12.2,0.00159,146.9,267.5,285.3,7.0,87.0,7.0,8.8,73.0,5.5,3.4,0.67
34.660649999117,-118.00523,2025-01-13,No,0.0,58.0,13.1,0.00153,148.9,266.7,284.0,7.0,87.0,7.4,8.7,73.0,5.1,3.2,0.61
34.660649999117,-118.00523,2025-01-14,No,0.0,57.2,9.7,0.00144,148.1,266.1,286.1,7.1,91.0,7.5,8.6,74.0,5.9,3.6,0.71
34.660649999117,-118.00523,2025-01-15,No,0.0,54.1,7.6,0.00151,150.9,267.5,289.0,7.0,92.0,7.4,8.5,75.0,6.9,4.2,0.88
34.660649999117,-118.00523,2025-01-16,No,0.0,56.8,7.2,0.00145,150.4,266.3,288.9,2.8,59.0,7.3,8.6,76.0,4.2,2.6,0.86
34.660649999117,-118.00523,2025-01-17,No,0.0,40.6,9.5,0.00184,150.4,274.3,290.0,3.8,67.0,6.9,8.5,76.0,5.3,3.3,1.02
34.660649999117,-118.00523,2025-01-18,No,0.0,58.3,9.3,0.00184,154.1,269.1,290.2,2.9,59.0,7.1,8.5,76.0,4.4,2.7,0.92
34.660649999117,-118.00523,2025-01-19,No,0.0,62.4,7.4,0.00182,155.1,268.0,292.2,1.9,52.0,7.3,8.4,76.0,3.7,2.3,1.04
34.660649999117,-118.00523,2025-01-20,No,0.0,52.8,9.0,0.00143,158.7,267.1,286.7,8.3,102.0,7.3,8.2,77.0,6.6,4.1,0.76
34.660649999117,-118.00523,2025-01-21,No,0.0,37.3,3.6,0.00089,160.8,265.7,286.4,6.5,95.0,6.6,8.1,80.0,6.4,3.9,0.8
34.660649999117,-118.00523,2025-01-22,No,0.0,32.1,1.0,0.0008,161.2,266.4,291.1,5.9,94.0,5.8,7.9,83.0,7.8,4.7,1.1
34.660649999117,-118.00523,2025-01-23,No,0.0,29.7,1.0,0.00074,161.5,266.5,289.6,7.1,106.0,5.3,7.8,85.0,8.0,4.9,1.01
34.660649999117,-118.00523,2025-01-24,No,0.0,29.4,1.0,0.00071,161.7,266.1,288.9,2.9,69.0,4.8,7.7,86.0,4.8,2.9,0.97
34.660649999117,-118.00523,2025-01-25,No,0.0,40.7,15.7,0.00223,105.2,277.0,287.7,8.5,103.0,5.3,7.6,80.0,7.3,4.5,0.9
34.660649999117,-118.00523,2025-01-26,Yes,7.9,87.5,53.6,0.00412,68.6,274.4,281.6,3.6,0.0,10.7,8.6,47.0,1.9,1.3,0.27
34.660649999117,-118.00523,2025-01-27,Yes,4.9,100.0,52.5,0.00424,86.3,272.3,282.3,2.0,0.0,14.7,9.5,39.0,1.4,1.0,0.23
34.660649999117,-118.00523,2025-01-28,Yes,0.0,75.9,24.2,0.00306,133.0,272.3,287.4,2.4,42.0,13.6,9.6,57.0,3.0,2.0,0.64
34.660649999117,-118.00523,2025-01-29,Yes,0.0,81.2,20.4,0.00294,167.6,270.8,288.9,2.6,44.0,13.1,9.9,58.0,3.5,2.3,0.71
34.660649999117,-118.00523,2025-01-30,Yes,0.0,87.5,24.8,0.0032,169.1,270.9,287.8,2.0,39.0,13.4,10.2,56.0,2.8,1.9,0.61
34.660649999117,-118.00523,2025-01-31,Yes,0.0,97.7,18.5,0.00328,137.0,269.7,291.8,1.8,36.0,14.5,10.7,53.0,3.1,2.1,0.82
34.660649999117,-118.00523,2025-02-01,Yes,0.0,93.7,29.4,0.00596,165.6,279.1,295.1,4.3,49.0,14.9,11.0,51.0,5.0,3.3,0.89
34.660649999117,-118.00523,2025-02-02,Yes,0.0,89.0,24.3,0.00621,172.0,280.5,298.3,4.6,52.0,14.6,10.9,52.0,6.3,4.1,1.18
34.660649999117,-118.00523,2025-02-03,Yes,0.0,69.8,16.7,0.00463,163.9,280.0,298.2,5.5,61.0,12.9,10.7,56.0,7.9,5.0,1.39
34.660649999117,-118.00523,2025-02-04,Yes,0.0,90.6,40.9,0.00587,93.1,279.4,290.4,7.9,64.0,13.8,10.9,49.0,4.7,3.0,0.58
34.660649999117,-118.00523,2025-02-05,Yes,0.0,94.3,46.8,0.00669,120.7,280.7,290.6,6.1,52.0,14.8,11.3,45.0,3.8,2.6,0.51
34.660649999117,-118.00523,2025-02-06,Yes,0.8,85.5,49.4,0.00654,128.2,281.9,289.5,7.6,0.0,15.0,11.7,33.0,4.2,2.8,0.51
34.660649999117,-118.00523,2025-02-07,Yes,0.6,95.2,37.3,0.00535,153.9,277.3,290.2,6.2,0.0,15.7,12.1,33.0,4.4,2.9,0.58
34.660649999117,-118.00523,2025-02-08,Yes,0.0,88.0,23.2,0.00321,161.3,271.3,288.3,2.9,38.0,15.2,12.2,47.0,3.5,2.4,0.65
34.660649999117,-118.00523,2025-02-09,Yes,0.0,65.8,11.6,0.00209,152.2,269.7,289.4,3.7,47.0,13.1,11.9,52.0,5.0,3.2,0.85
33.9970299991249,-117.9311,2025-01-01,No,0.0,61.2,21.9,0.00365,134.2,279.4,292.1,1.5,34.0,12.6,11.4,53.0,2.7,1.8,0.99
33.9970299991249,-117.9311,2025-01-02,No,0.0,53.2,11.8,0.0035,135.9,281.0,298.6,2.0,40.0,10.9,11.3,58.0,4.4,2.7,1.61
33.9970299991249,-117.9311,2025-01-03,No,0.0,72.7,33.1,0.00476,117.4,280.6,291.0,2.3,38.0,11.0,11.3,54.0,3.0,2.0,0.78
33.9970299991249,-117.9311,2025-01-04,No,0.0,82.5,44.9,0.00537,136.5,280.4,288.8,1.1,30.0,11.9,11.4,51.0,1.7,1.3,0.54
33.9970299991249,-117.9311,2025-01-05,No,0.0,46.8,11.6,0.00306,133.1,281.1,296.6,2.0,41.0,10.2,11.2,59.0,4.2,2.6,1.5
33.9970299991249,-117.9311,2025-01-06,No,0.0,62.6,20.3,0.00423,138.2,281.2,295.4,1.8,39.0,9.7,11.0,60.0,3.4,2.2,1.21
33.9970299991249,-117.9311,2025-01-07,No,0.0,55.4,25.8,0.00421,134.5,283.1,292.3,4.2,54.0,9.3,10.7,59.0,5.3,3.3,1.05
33.9970299991249,-117.9311,2025-01-08,No,0.0,36.9,10.2,0.00235,142.6,281.1,293.6,4.6,63.0,8.1,10.6,65.0,7.0,4.3,1.37
33.9970299991249,-117.9311,2025-01-09,No,0.0,32.2,6.1,0.00192,145.2,280.4,295.0,2.5,51.0,7.0,10.4,69.0,5.1,3.1,1.52
33.9970299991249,-117.9311,2025-01-10,No,0.0,31.6,7.1,0.00186,145.1,280.3,293.2,1.9,48.0,6.3,10.1,71.0,4.0,2.4,1.39
33.9970299991249,-117.9311,2025-01-11,No,0.0,42.6,11.6,0.00249,145.4,279.6,293.2,1.8,46.0,6.2,9.8,71.0,3.6,2.3,1.26
33.9970299991249,-117.9311,2025-01-12,No,0.0,33.5,9.5,0.00203,147.1,280.6,292.0,3.1,59.0,5.9,9.6,73.0,5.3,3.2,1.29
33.9970299991249,-117.9311,2025-01-13,No,0.0,35.6,10.2,0.00201,148.4,279.4,291.1,3.9,66.0,5.7,9.3,74.0,5.9,3.6,1.19
33.9970299991249,-117.9311,2025-01-14,No,0.0,33.8,8.0,0.00178,148.3,278.5,291.5,2.4,56.0,5.5,9.0,77.0,4.4,2.7,1.22
33.9970299991249,-117.9311,2025-01-15,No,0.0,38.7,7.8,0.00212,150.0,278.8,294.5,2.1,54.0,5.4,8.9,77.0,4.4,2.7,1.39
33.9970299991249,-117.9311,2025-01-16,No,0.0,55.8,17.9,0.00317,142.1,278.8,292.3,2.8,54.0,6.2,9.0,73.0,4.4,2.8,1.06
33.9970299991249,-117.9311,2025-01-17,No,0.0,73.5,41.4,0.00466,148.1,280.1,287.7,1.6,39.0,8.0,9.1,66.0,2.2,1.6,0.59
33.9970299991249,-117.9311,2025-01-18,No,0.0,73.8,34.0,0.00443,149.6,279.3,289.5,1.1,37.0,9.0,9.1,65.0,2.0,1.5,0.7
33.9970299991249,-117.9311,2025-01-19,Yes,0.0,79.0,40.2,0.00463,150.6,278.9,288.0,1.7,38.0,10.2,9.3,61.0,2.2,1.6,0.57
33.9970299991249,-117.9311,2025-01-20,Yes,0.0,58.7,19.6,0.00335,153.4,278.8,292.1,2.9,51.0,9.6,9.2,66.0,4.4,2.8,1.02
33.9970299991249,-117.9311,2025-01-21,Yes,0.0,23.9,2.5,0.00123,161.1,279.1,293.4,2.5,57.0,7.7,8.9,75.0,5.2,3.2,1.46
33.9970299991249,-117.9311,2025-01-22,Yes,0.0,24.7,1.3,0.00145,160.1,280.9,298.3,2.2,57.0,6.3,8.8,78.0,5.4,3.3,1.9
33.9970299991249,-117.9311,2025-01-23,Yes,0.0,21.7,1.0,0.00128,161.6,281.4,298.2,3.1,67.0,5.3,8.6,81.0,7.0,4.2,1.94
33.9970299991249,-117.9311,2025-01-24,Yes,0.0,27.7,3.4,0.00154,162.1,279.8,295.4,3.3,69.0,4.8,8.3,83.0,6.6,4.0,1.59
33.9970299991249,-117.9311,2025-01-25,Yes,6.5,78.1,38.8,0.00477,73.2,279.5,288.9,4.1,0.0,8.9,9.0,49.0,3.6,2.3,0.62
33.9970299991249,-117.9311,2025-01-26,Yes,10.8,82.3,65.2,0.00562,99.0,281.1,284.4,3.0,0.0,13.5,10.2,38.0,1.9,1.4,0.31
33.9970299991249,-117.9311,2025-01-27,Yes,0.0,85.5,49.5,0.00514,84.1,279.2,286.8,1.2,29.0,14.0,10.4,48.0,1.6,1.2,0.43
33.9970299991249,-117.9311,2025-01-28,Yes,0.0,86.1,47.4,0.00511,110.7,279.0,287.3,1.7,31.0,14.3,10.7,48.0,2.0,1.5,0.46
33.9970299991249,-117.9311,2025-01-29,Yes,0.0,81.7,43.3,0.00507,164.1,279.7,288.4,1.6,32.0,14.1,11.0,49.0,2.3,1.7,0.55
33.9970299991249,-117.9311,2025-01-30,Yes,0.0,88.0,47.8,0.00519,164.1,278.9,287.4,1.2,29.0,14.5,11.5,47.0,1.9,1.5,0.45
33.9970299991249,-117.9311,2025-01-31,Yes,0.0,90.3,36.1,0.00519,132.7,278.5,291.2,1.5,30.0,14.8,11.8,47.0,2.4,1.8,0.66
33.9970299991249,-117.9311,2025-02-01,Yes,0.0,100.0,37.8,0.00665,163.9,280.7,294.4,1.8,31.0,15.9,11.9,45.0,2.9,2.1,0.73
33.9970299991249,-117.9311,2025-02-02,Yes,0.0,100.0,37.3,0.00757,169.3,282.1,296.7,1.4,29.0,16.6,11.9,45.0,2.8,2.2,0.82
33.3095829991336,-117.151617,2025-01-01,No,0.0,77.8,20.8,0.004,136.1,277.1,294.9,2.5,32.0,15.6,14.1,41.0,4.1,2.6,1.07
33.3095829991336,-117.151617,2025-01-02,No,0.0,70.4,11.8,0.00396,133.5,278.5,301.8,3.2,39.0,13.6,14.0,45.0,6.7,4.1,1.79
33.3095829991336,-117.151617,2025-01-03,No,0.0,83.4,25.0,0.00491,121.0,279.0,295.8,4.0,41.0,13.4,13.9,44.0,5.3,3.3,1.06
33.3095829991336,-117.151617,2025-01-04,No,0.0,98.9,43.2,0.00583,142.3,278.9,291.0,2.7,31.0,15.1,14.1,39.0,2.7,1.8,0.55
33.3095829991336,-117.151617,2025-01-05,No,0.0,71.8,17.1,0.00433,138.7,279.5,298.7,2.6,35.0,13.4,13.9,45.0,5.0,3.1,1.43
33.3095829991336,-117.151617,2025-01-06,No,0.0,76.0,20.6,0.00473,144.1,279.9,297.8,3.0,38.0,12.6,13.7,46.0,5.1,3.2,1.29
33.3095829991336,-117.151617,2025-01-07,No,0.0,83.7,28.8,0.00517,132.4,279.7,294.7,4.8,45.0,12.8,13.6,45.0,5.4,3.4,0.95
33.3095829991336,-117.151617,2025-01-08,No,0.0,64.8,19.7,0.00402,148.3,280.0,295.7,5.9,54.0,11.6,13.4,49.0,7.4,4.6,1.22
33.3095829991336,-117.151617,2025-01-09,No,0.0,70.0,16.3,0.00391,151.8,278.4,297.6,3.9,46.0,10.9,13.4,50.0,6.4,3.9,1.36
33.3095829991336,-117.151617,2025-01-10,No,0.0,62.8,15.7,0.00348,152.6,278.4,296.2,3.7,46.0,10.1,13.1,52.0,6.0,3.7,1.3
33.3095829991336,-117.151617,2025-01-11,No,0.0,77.6,18.2,0.0041,151.4,277.5,297.0,2.4,38.0,10.4,12.9,52.0,4.4,2.8,1.25
33.3095829991336,-117.151617,2025-01-12,No,0.0,67.3,20.9,0.00375,154.1,278.4,293.8,3.2,43.0,10.1,12.8,53.0,4.8,3.0,1.07
33.3095829991336,-117.151617,2025-01-13,No,0.0,67.1,21.3,0.00356,154.8,277.7,292.7,4.7,52.0,9.9,12.6,54.0,5.7,3.6,0.99
33.3095829991336,-117.151617,2025-01-14,No,0.0,61.2,15.1,0.00307,155.9,277.0,294.6,4.0,51.0,9.3,12.3,56.0,6.1,3.8,1.19
33.3095829991336,-117.151617,2025-01-15,No,0.0,73.4,17.5,0.00381,156.6,277.3,296.3,3.1,45.0,9.6,12.2,56.0,5.2,3.3,1.22
33.3095829991336,-117.151617,2025-01-16,No,0.0,84.0,28.9,0.00422,118.6,276.7,291.4,4.0,45.0,10.8,12.3,51.0,4.3,2.8,0.77
33.3095829991336,-117.151617,2025-01-17,No,0.0,94.1,41.2,0.00524,153.7,278.1,290.0,3.6,41.0,12.7,12.5,47.0,3.2,2.2,0.56
33.3095829991336,-117.151617,2025-01-18,No,0.0,87.3,31.2,0.00461,152.4,277.4,291.8,1.5,31.0,13.2,12.5,48.0,2.5,1.8,0.75
33.3095829991336,-117.151617,2025-01-19,No,0.0,90.2,33.1,0.00471,156.7,277.2,291.3,2.2,33.0,13.9,12.7,46.0,3.0,2.1,0.7
33.3095829991336,-117.151617,2025-01-20,No,0.0,71.6,21.7,0.00432,154.3,279.5,295.6,3.8,45.0,12.6,12.6,50.0,5.6,3.6,1.15
33.3095829991336,-117.151617,2025-01-21,Yes,0.0,48.8,9.7,0.00254,167.8,277.8,296.6,5.7,61.0,10.7,12.3,55.0,8.8,5.4,1.47
33.3095829991336,-117.151617,2025-01-22,Yes,0.0,52.0,8.5,0.00332,161.7,280.7,302.5,3.8,52.0,9.4,12.1,58.0,8.4,5.1,2.04
33.3095829991336,-117.151617,2025-01-23,Yes,0.0,46.1,10.9,0.00324,169.3,282.3,299.3,5.9,67.0,8.5,11.9,60.0,9.8,6.0,1.77
33.3095829991336,-117.151617,2025-01-24,Yes,0.0,59.9,11.9,0.00315,168.4,277.7,297.8,4.2,56.0,8.2,11.6,61.0,7.4,4.6,1.48
33.3095829991336,-117.151617,2025-01-25,Yes,3.0,94.0,38.8,0.0052,105.7,278.0,290.7,5.9,0.0,11.6,12.0,37.0,4.3,2.8,0.61
33.3095829991336,-117.151617,2025-01-26,Yes,16.8,84.1,53.8,0.00556,111.4,280.7,287.2,4.1,0.0,15.8,13.3,29.0,2.8,1.9,0.43
33.3095829991336,-117.151617,2025-01-27,Yes,1.2,86.4,43.2,0.00466,91.6,277.7,287.5,3.3,0.0,15.8,13.5,29.0,2.8,1.9,0.5
33.3095829991336,-117.151617,2025-01-28,Yes,0.0,93.2,41.7,0.00494,87.7,277.4,288.9,2.7,30.0,16.1,13.8,38.0,2.6,1.8,0.52
33.3095829991336,-117.151617,2025-01-29,Yes,0.0,86.6,42.0,0.00547,169.3,280.0,290.4,3.2,33.0,15.6,14.0,39.0,3.4,2.4,0.61
33.3095829991336,-117.151617,2025-01-30,Yes,0.0,90.7,46.7,0.00522,169.2,278.6,288.2,1.8,26.0,15.8,14.3,38.0,2.3,1.8,0.47
33.3095829991336,-117.151617,2025-01-31,Yes,0.0,99.5,34.0,0.00497,139.9,276.5,291.8,1.5,25.0,16.5,14.5,37.0,2.5,1.8,0.67
33.3095829991336,-117.151617,2025-02-01,Yes,0.0,100.0,32.2,0.00619,161.1,278.7,295.9,2.3,28.0,17.0,14.6,37.0,3.6,2.5,0.85
33.3095829991336,-117.151617,2025-02-02,Yes,0.0,100.0,31.5,0.0072,168.3,281.1,298.7,2.0,28.0,17.3,14.4,38.0,3.7,2.7,1.02
33.3095829991336,-117.151617,2025-02-03,Yes,0.0,98.7,28.2,0.0068,159.2,281.3,299.3,3.3,33.0,17.2,14.6,37.0,5.2,3.5,1.16
33.3095829991336,-117.151617,2025-02-04,Yes,0.0,99.3,58.2,0.00703,154.2,281.7,289.6,4.7,34.0,17.9,14.9,32.0,2.8,2.1,0.37
33.8764599991264,-118.1025,2025-01-01,No,0.0,93.4,36.9,0.00541,140.9,279.1,291.6,1.3,22.0,17.2,15.4,34.0,2.0,1.4,0.65
33.8764599991264,-118.1025,2025-01-02,No,0.0,94.2,25.3,0.00538,142.1,278.9,296.4,1.6,24.0,16.8,15.5,36.0,2.9,1.9,1.02
33.8764599991264,-118.1025,2025-01-03,No,0.0,99.7,48.9,0.00646,125.8,280.7,290.6,2.1,24.0,17.7,15.6,31.0,2.1,1.5,0.47
33.8764599991264,-118.1025,2025-01-04,No,0.0,100.0,51.3,0.00649,151.2,279.9,290.0,1.2,20.0,18.4,15.8,30.0,1.6,1.2,0.4
33.8764599991264,-118.1025,2025-01-05,No,0.0,89.6,23.8,0.00532,150.2,279.5,297.0,1.6,24.0,17.1,15.8,35.0,3.0,2.0,1.1
33.8764599991264,-118.1025,2025-01-06,No,0.0,97.6,31.1,0.00611,152.3,280.2,295.8,1.4,23.0,17.3,15.9,34.0,2.5,1.8,0.89
33.8764599991264,-118.1025,2025-01-07,No,0.0,86.4,30.9,0.00578,154.0,281.3,295.0,3.7,33.0,16.2,15.7,35.0,4.4,2.9,0.92
33.8764599991264,-118.1025,2025-01-08,No,0.0,69.2,19.4,0.00417,159.0,280.0,295.5,4.7,40.0,14.1,15.5,39.0,6.3,3.9,1.17
33.8764599991264,-118.1025,2025-01-09,Yes,0.0,76.5,19.3,0.00428,162.0,278.8,296.0,1.9,29.0,13.1,15.3,41.0,3.6,2.4,1.16
33.8764599991264,-118.1025,2025-01-10,Yes,0.0,63.4,18.4,0.00387,162.5,280.3,294.9,1.8,30.0,11.7,15.0,44.0,3.5,2.3,1.18
33.8764599991264,-118.1025,2025-01-11,Yes,0.0,80.7,26.1,0.00479,161.6,279.6,294.1,1.6,28.0,11.9,14.8,43.0,2.9,2.0,0.95
33.8764599991264,-118.1025,2025-01-12,Yes,0.0,65.0,20.7,0.00403,164.5,280.5,294.2,2.9,36.0,11.0,14.5,46.0,4.6,2.9,1.11
33.8764599991264,-118.1025,2025-01-13,Yes,0.0,66.7,21.5,0.00385,165.3,279.4,293.0,3.6,41.0,10.4,14.2,47.0,5.0,3.1,1.01
33.8764599991264,-118.1025,2025-01-14,Yes,0.0,67.7,17.5,0.00348,165.8,277.7,293.8,2.3,36.0,10.1,13.9,49.0,4.0,2.6,1.08
33.8764599991264,-118.1025,2025-01-15,Yes,0.0,83.3,19.1,0.00438,167.1,277.8,296.5,1.9,33.0,10.8,13.9,48.0,3.7,2.5,1.15
33.8764599991264,-118.1025,2025-01-16,Yes,0.0,96.8,33.3,0.00517,154.4,277.9,292.2,2.6,32.0,12.9,14.1,43.0,3.1,2.1,0.69
33.8764599991264,-118.1025,2025-01-17,Yes,0.0,96.3,47.8,0.0059,164.3,279.9,289.5,1.4,25.0,14.5,14.2,39.0,1.9,1.5,0.46
33.8764599991264,-118.1025,2025-01-18,Yes,0.0,95.3,41.4,0.00556,157.0,279.2,290.5,1.1,23.0,15.4,14.3,38.0,1.8,1.4,0.56
33.8764599991264,-118.1025,2025-01-19,Yes,0.0,100.0,47.5,0.00572,159.3,278.7,289.1,1.5,24.0,16.7,14.6,35.0,1.9,1.5,0.43
33.8764599991264,-118.1025,2025-01-20,Yes,0.0,82.1,25.6,0.00498,153.7,279.9,295.0,2.3,30.0,15.4,14.5,40.0,3.7,2.5,1.0
33.8764599991264,-118.1025,2025-01-21,Yes,0.0,57.6,13.1,0.00323,179.3,279.2,295.7,2.8,36.0,12.9,14.2,45.0,5.3,3.4,1.32
33.8764599991264,-118.1025,2025-01-22,Yes,0.0,62.2,11.3,0.00387,176.0,280.6,300.3,1.7,32.0,11.3,14.0,48.0,4.4,2.9,1.69
33.8764599991264,-118.1025,2025-01-23,Yes,0.0,50.7,8.4,0.00328,180.7,281.5,300.3,2.3,38.0,9.9,13.7,52.0,5.6,3.6,1.82
40.60400609061573,-88.86604731367623,2025-01-01,No,0.0,76.3,49.4,0.00208,59.9,267.4,274.4,6.9,30.0,18.9,19.7,21.0,1.9,1.2,0.2
40.60400609061573,-88.86604731367623,2025-01-02,No,2.0,100.0,56.9,0.0027,54.5,265.8,276.2,3.3,0.0,20.0,20.1,12.0,0.9,0.6,0.13
40.60400609061573,-88.86604731367623,2025-01-03,No,0.0,100.0,63.4,0.00175,104.1,260.8,268.9,6.7,27.0,20.6,20.3,18.0,0.7,0.4,0.06
40.60400609061573,-88.86604731367623,2025-01-04,No,0.0,95.7,58.9,0.0015,102.3,260.3,267.8,3.4,20.0,20.5,20.1,19.0,0.6,0.4,0.08
40.60400609061573,-88.86604731367623,2025-01-05,No,3.0,81.2,69.7,0.00187,51.5,265.2,268.6,5.3,0.0,19.7,20.2,11.0,0.8,0.6,0.09
40.60400609061573,-88.86604731367623,2025-01-06,No,0.0,100.0,65.8,0.00217,70.8,264.2,271.3,5.9,25.0,20.4,20.0,17.0,0.8,0.5,0.08
40.60400609061573,-88.86604731367623,2025-01-07,No,0.0,92.0,53.4,0.00173,78.6,262.6,270.9,2.8,18.0,19.8,20.0,19.0,0.8,0.5,0.12
40.60400609061573,-88.86604731367623,2025-01-08,No,0.0,100.0,50.4,0.00152,108.7,259.3,269.9,3.6,21.0,20.3,20.2,20.0,0.8,0.5,0.1
40.60400609061573,-88.86604731367623,2025-01-09,No,1.3,100.0,51.2,0.00165,108.2,259.5,270.8,4.2,0.0,20.8,20.4,11.0,0.9,0.6,0.1
40.60400609061573,-88.86604731367623,2025-01-10,No,2.7,86.9,74.4,0.00255,68.6,268.4,271.9,4.0,0.0,20.5,20.5,10.0,0.8,0.5,0.09
40.60400609061573,-88.86604731367623,2025-01-11,No,0.7,99.6,62.6,0.00231,90.4,265.3,272.8,3.7,0.0,20.9,20.5,10.0,0.8,0.5,0.1
40.60400609061573,-88.86604731367623,2025-01-12,No,0.0,100.0,62.1,0.00287,50.5,261.1,275.9,6.3,24.0,21.1,20.6,15.0,0.5,0.3,0.04
40.60400609061573,-88.86604731367623,2025-01-13,No,0.4,95.7,64.8,0.00144,109.7,259.8,266.1,5.7,23.0,21.0,20.4,16.0,0.6,0.4,0.06
